timestamp,total_memory_mb,available_memory_mb,used_memory_mb,percent_memory
2024-06-22 12:13:35,5853.62,3188.02,2271.39,45.50
2024-06-22 12:13:40,5853.62,3231.23,2233.50,44.80
2024-06-22 12:13:45,5853.62,3222.14,2242.59,45.00
2024-06-22 12:13:50,5853.62,3212.32,2243.66,45.10
2024-06-22 12:13:55,5853.62,3228.78,2231.94,44.80
2024-06-22 12:14:00,5853.62,3216.89,2242.89,45.00
2024-06-22 12:14:05,5853.62,3214.66,2240.26,45.10
2024-06-22 12:14:10,5853.62,3204.59,2255.20,45.30
2024-06-22 12:14:15,5853.62,3213.20,2243.14,45.10
2024-06-22 12:14:20,5853.62,3204.18,2251.45,45.30
2024-06-22 12:14:25,5853.62,3213.98,2245.81,45.10
2024-06-22 12:14:30,5853.62,3218.73,2238.93,45.00
2024-06-22 12:14:35,5853.62,3212.24,2246.55,45.10
2024-06-22 12:14:40,5853.62,3158.24,2260.57,46.00
2024-06-22 12:14:45,5853.62,3215.46,2240.18,45.10
2024-06-22 12:14:50,5853.62,3203.49,2239.85,45.30
2024-06-22 12:14:55,5853.62,3212.77,2228.93,45.10
2024-06-22 12:15:00,5853.62,3194.67,2242.54,45.40
2024-06-22 12:15:05,5853.62,3470.65,2026.28,40.70
2024-06-22 12:15:10,5853.62,3519.66,1985.52,39.90
2024-06-22 12:15:15,5853.62,3521.01,1984.30,39.80
2024-06-22 12:15:20,5853.62,3468.86,2025.26,40.70
2024-06-22 12:15:25,5853.62,3465.23,2029.88,40.80
2024-06-22 12:15:30,5853.62,3466.92,2027.19,40.80
2024-06-22 12:15:35,5853.62,3493.70,2009.54,40.30
2024-06-22 12:15:40,5853.62,3489.16,2010.07,40.40
2024-06-22 12:15:45,5853.62,3464.20,2041.17,40.80
2024-06-22 12:15:50,5853.62,3463.72,2041.64,40.80
2024-06-22 12:15:55,5853.62,3470.45,2036.91,40.70
2024-06-22 12:16:00,5853.62,3471.59,2033.77,40.70
2024-06-22 12:16:05,5853.62,3471.52,2033.83,40.70
2024-06-22 12:16:10,5853.62,3478.70,2030.67,40.60
2024-06-22 12:16:15,5853.62,3478.41,2030.96,40.60
2024-06-22 12:16:20,5853.62,3479.83,2029.52,40.60
2024-06-22 12:16:25,5853.62,3483.41,2025.95,40.50
2024-06-22 12:16:30,5853.62,3483.23,2026.12,40.50
2024-06-22 12:16:35,5853.62,3483.01,2026.36,40.50
2024-06-22 12:16:40,5853.62,3483.07,2024.11,40.50
2024-06-22 12:16:45,5853.62,3482.84,2026.52,40.50
2024-06-22 12:16:50,5853.62,3483.43,2023.88,40.50
2024-06-22 12:16:55,5853.62,3493.83,2015.41,40.30
2024-06-22 12:17:00,5853.62,3493.00,2016.37,40.30
2024-06-22 12:17:05,5853.62,3492.81,2016.56,40.30
2024-06-22 12:17:10,5853.62,3497.79,2011.58,40.20
2024-06-22 12:17:15,5853.62,3498.91,2010.46,40.20
2024-06-22 12:17:20,5853.62,3498.98,2010.39,40.20
2024-06-22 12:17:25,5853.62,3499.17,2010.20,40.20
2024-06-22 12:17:30,5853.62,3499.66,2005.81,40.20
2024-06-22 12:17:35,5853.62,3499.59,2009.78,40.20
2024-06-22 12:17:40,5853.62,3499.38,2009.99,40.20
2024-06-22 12:17:45,5853.62,3496.46,2012.91,40.30
2024-06-22 12:17:50,5853.62,3496.48,2012.89,40.30
2024-06-22 12:17:55,5853.62,3496.50,2012.86,40.30
2024-06-22 12:18:00,5853.62,3502.88,2006.50,40.20
2024-06-22 12:18:05,5853.62,3502.86,2006.50,40.20
2024-06-22 12:18:10,5853.62,3506.61,2002.76,40.10
2024-06-22 12:18:15,5853.62,3506.39,2002.98,40.10
2024-06-22 12:18:20,5853.62,3503.20,2006.17,40.20
2024-06-22 12:18:25,5853.62,3502.72,2006.64,40.20
2024-06-22 12:18:30,5853.62,3502.02,2007.35,40.20
2024-06-22 12:18:35,5853.62,3501.82,2007.55,40.20
2024-06-22 12:18:40,5853.62,3501.36,2008.00,40.20
2024-06-22 12:18:45,5853.62,3499.18,2010.06,40.20
2024-06-22 12:18:50,5853.62,3498.95,2010.31,40.20
2024-06-22 12:18:55,5853.62,3498.97,2010.40,40.20
2024-06-22 12:19:00,5853.62,3497.29,2012.01,40.30
2024-06-22 12:19:05,5853.62,3495.38,2011.87,40.30
2024-06-22 12:19:10,5853.62,3494.92,2012.45,40.30
2024-06-22 12:19:15,5853.62,3495.22,2014.15,40.30
2024-06-22 12:19:20,5853.62,3491.20,2018.07,40.40
2024-06-22 12:19:25,5853.62,3490.22,2019.01,40.40
2024-06-22 12:19:30,5853.62,3493.43,2012.82,40.30
2024-06-22 12:19:35,5853.62,3493.76,2015.61,40.30
2024-06-22 12:19:40,5853.62,3494.84,2014.53,40.30
2024-06-22 12:19:45,5853.62,3499.57,2009.80,40.20
2024-06-22 12:19:50,5853.62,3499.35,2010.01,40.20
2024-06-22 12:19:55,5853.62,3499.14,2010.23,40.20
2024-06-22 12:20:00,5853.62,3498.44,2010.92,40.20
2024-06-22 12:20:05,5853.62,3498.00,2011.36,40.20
2024-06-22 12:20:10,5853.62,3498.02,2011.36,40.20
2024-06-22 12:20:15,5853.62,3498.06,2011.31,40.20
2024-06-22 12:20:20,5853.62,3497.94,2011.42,40.20
2024-06-22 12:20:25,5853.62,3497.62,2011.75,40.20
2024-06-22 12:20:30,5853.62,3495.42,2013.95,40.30
2024-06-22 12:20:35,5853.62,3495.45,2013.93,40.30
2024-06-22 12:20:40,5853.62,3496.21,2013.16,40.30
2024-06-22 12:20:45,5853.62,3499.97,2009.40,40.20
2024-06-22 12:20:50,5853.62,3499.50,2009.87,40.20
2024-06-22 12:20:55,5853.62,3499.51,2009.86,40.20
2024-06-22 12:21:00,5853.62,3498.83,2010.54,40.20
2024-06-22 12:21:05,5853.62,3498.37,2011.12,40.20
2024-06-22 12:21:10,5853.62,3498.41,2010.96,40.20
2024-06-22 12:21:15,5853.62,3498.45,2010.92,40.20
2024-06-22 12:21:20,5853.62,3499.22,2014.16,40.20
2024-06-22 12:21:25,5853.62,3499.23,2014.15,40.20
2024-06-22 12:21:30,5853.62,3499.74,2013.63,40.20
2024-06-22 12:21:35,5853.62,3499.51,2013.87,40.20
2024-06-22 12:21:40,5853.62,3495.45,2017.92,40.30
2024-06-22 12:21:45,5853.62,3495.59,2017.78,40.30
2024-06-22 12:21:50,5853.62,3495.13,2018.24,40.30
2024-06-22 12:21:55,5853.62,3494.91,2016.34,40.30
2024-06-22 12:22:00,5853.62,3495.05,2016.31,40.30
2024-06-22 12:22:05,5853.62,3492.50,2020.82,40.30
2024-06-22 12:22:10,5853.62,3491.83,2021.48,40.30
2024-06-22 12:22:15,5853.62,3484.52,2023.73,40.50
2024-06-22 12:22:20,5853.62,3489.44,2023.84,40.40
2024-06-22 12:22:25,5853.62,3490.21,2023.10,40.40
2024-06-22 12:22:30,5853.62,3491.84,2021.47,40.30
2024-06-22 12:22:35,5853.62,3491.61,2021.69,40.40
2024-06-22 12:22:40,5853.62,3492.17,2023.13,40.30
2024-06-22 12:22:45,5853.62,3491.30,2019.95,40.40
2024-06-22 12:22:50,5853.62,3493.58,2019.79,40.30
2024-06-22 12:22:55,5853.62,3493.23,2018.02,40.30
2024-06-22 12:23:00,5853.62,3492.52,2018.73,40.30
2024-06-22 12:23:05,5853.62,3494.12,2019.25,40.30
2024-06-22 12:23:10,5853.62,3491.95,2021.42,40.30
2024-06-22 12:23:15,5853.62,3491.74,2018.57,40.30
2024-06-22 12:23:20,5853.62,3486.88,2026.50,40.40
2024-06-22 12:23:25,5853.62,3486.40,2026.97,40.40
2024-06-22 12:23:30,5853.62,3485.05,2030.32,40.50
2024-06-22 12:23:35,5853.62,3488.92,2024.45,40.40
2024-06-22 12:23:40,5853.62,3488.92,2024.45,40.40
2024-06-22 12:23:45,5853.62,3489.46,2023.91,40.40
2024-06-22 12:23:50,5853.62,3489.25,2024.12,40.40
2024-06-22 12:23:55,5853.62,3489.26,2024.11,40.40
2024-06-22 12:24:00,5853.62,3490.77,2022.60,40.40
2024-06-22 12:24:05,5853.62,3490.77,2022.59,40.40
2024-06-22 12:24:10,5853.62,3490.56,2022.80,40.40
2024-06-22 12:24:15,5853.62,3490.10,2023.27,40.40
2024-06-22 12:24:20,5853.62,3485.94,2027.42,40.40
2024-06-22 12:24:25,5853.62,3485.96,2027.41,40.40
2024-06-22 12:24:30,5853.62,3488.20,2025.16,40.40
2024-06-22 12:24:35,5853.62,3486.52,2028.72,40.40
2024-06-22 12:24:40,5853.62,3486.54,2026.83,40.40
2024-06-22 12:24:45,5853.62,3487.06,2026.30,40.40
2024-06-22 12:24:50,5853.62,3487.19,2026.18,40.40
2024-06-22 12:24:55,5853.62,3487.46,2022.85,40.40
2024-06-22 12:25:00,5853.62,3489.67,2023.71,40.40
2024-06-22 12:25:05,5853.62,3493.00,2020.38,40.30
2024-06-22 12:25:10,5853.62,3493.01,2020.36,40.30
2024-06-22 12:25:15,5853.62,3493.02,2020.35,40.30
2024-06-22 12:25:20,5853.62,3494.76,2018.62,40.30
2024-06-22 12:25:25,5853.62,3494.55,2018.83,40.30
2024-06-22 12:25:30,5853.62,3494.54,2018.83,40.30
2024-06-22 12:25:35,5853.62,3494.32,2019.05,40.30
2024-06-22 12:25:40,5853.62,3494.36,2019.02,40.30
2024-06-22 12:25:45,5853.62,3490.47,2022.91,40.40
2024-06-22 12:25:50,5853.62,3490.01,2023.37,40.40
2024-06-22 12:25:55,5853.62,3488.10,2025.28,40.40
2024-06-22 12:26:00,5853.62,3487.89,2025.48,40.40
2024-06-22 12:26:05,5853.62,3487.90,2025.48,40.40
2024-06-22 12:26:10,5853.62,3487.93,2025.45,40.40
2024-06-22 12:26:15,5853.62,3488.19,2025.18,40.40
2024-06-22 12:26:20,5853.62,3486.48,2026.90,40.40
2024-06-22 12:26:25,5853.62,3487.25,2026.13,40.40
2024-06-22 12:26:30,5853.62,3487.04,2026.34,40.40
2024-06-22 12:26:35,5853.62,3486.59,2026.79,40.40
2024-06-22 12:26:40,5853.62,3486.59,2026.79,40.40
2024-06-22 12:26:45,5853.62,3481.69,2031.68,40.50
2024-06-22 12:26:50,5853.62,3479.83,2033.51,40.60
2024-06-22 12:26:55,5853.62,3507.63,2008.91,40.10
2024-06-22 12:27:00,5853.62,3505.64,2010.86,40.10
2024-06-22 12:27:05,5853.62,3505.78,2010.61,40.10
2024-06-22 12:27:10,5853.62,3505.78,2010.48,40.10
2024-06-22 12:27:15,5853.62,3508.02,2008.36,40.10
2024-06-22 12:27:20,5853.62,3507.47,2008.82,40.10
2024-06-22 12:27:25,5853.62,3506.78,2007.49,40.10
2024-06-22 12:27:30,5853.62,3506.80,2009.59,40.10
2024-06-22 12:27:35,5853.62,3506.58,2007.68,40.10
2024-06-22 12:27:40,5853.62,3507.64,2008.75,40.10
2024-06-22 12:27:45,5853.62,3507.66,2008.73,40.10
2024-06-22 12:27:50,5853.62,3506.96,2009.43,40.10
2024-06-22 12:27:55,5853.62,3506.74,2009.64,40.10
2024-06-22 12:28:00,5853.62,3508.51,2009.75,40.10
2024-06-22 12:28:05,5853.62,3508.06,2008.32,40.10
2024-06-22 12:28:10,5853.62,3508.60,2007.79,40.10
2024-06-22 12:28:15,5853.62,3507.16,2009.23,40.10
2024-06-22 12:28:20,5853.62,3505.05,2011.32,40.10
2024-06-22 12:28:25,5853.62,3508.30,2008.09,40.10
2024-06-22 12:28:30,5853.62,3507.36,2009.03,40.10
2024-06-22 12:28:35,5853.62,3504.42,2009.84,40.10
2024-06-22 12:28:40,5853.62,3507.89,2008.50,40.10
2024-06-22 12:28:45,5853.62,3505.99,2010.40,40.10
2024-06-22 12:28:50,5853.62,3504.04,2012.35,40.10
2024-06-22 12:28:55,5853.62,3503.73,2012.66,40.10
2024-06-22 12:29:00,5853.62,3506.98,2011.40,40.10
2024-06-22 12:29:05,5853.62,3507.73,2008.66,40.10
2024-06-22 12:29:10,5853.62,3507.61,2008.66,40.10
2024-06-22 12:29:15,5853.62,3507.75,2008.64,40.10
2024-06-22 12:29:20,5853.62,3509.98,2006.39,40.00
2024-06-22 12:29:25,5853.62,3510.01,2006.38,40.00
2024-06-22 12:29:30,5853.62,3510.02,2006.37,40.00
2024-06-22 12:29:35,5853.62,3509.82,2006.57,40.00
2024-06-22 12:29:40,5853.62,3509.59,2004.68,40.00
2024-06-22 12:29:45,5853.62,3508.58,2005.68,40.10
2024-06-22 12:29:50,5853.62,3511.55,2001.78,40.00
2024-06-22 12:29:55,5853.62,3511.72,2004.66,40.00
2024-06-22 12:30:00,5853.62,3511.62,2006.76,40.00
2024-06-22 12:30:05,5853.62,3511.42,2004.95,40.00
2024-06-22 12:30:10,5853.62,3511.23,2005.15,40.00
2024-06-22 12:30:15,5853.62,3511.25,2005.14,40.00
2024-06-22 12:30:20,5853.62,3511.01,2005.38,40.00
2024-06-22 12:30:25,5853.62,3511.04,2005.35,40.00
2024-06-22 12:30:30,5853.62,3510.07,2006.32,40.00
2024-06-22 12:30:35,5853.62,3510.11,2006.29,40.00
2024-06-22 12:30:40,5853.62,3510.11,2006.28,40.00
2024-06-22 12:30:45,5853.62,3522.05,1994.33,39.80
2024-06-22 12:30:50,5853.62,3522.07,1994.32,39.80
2024-06-22 12:30:55,5853.62,3541.30,1975.08,39.50
2024-06-22 12:31:00,5853.62,3541.01,1975.38,39.50
2024-06-22 12:31:05,5853.62,3538.61,1977.77,39.50
2024-06-22 12:31:10,5853.62,3538.64,1977.75,39.50
2024-06-22 12:31:15,5853.62,3546.31,1970.07,39.40
2024-06-22 12:31:20,5853.62,3546.11,1970.28,39.40
2024-06-22 12:31:25,5853.62,3546.13,1970.25,39.40
2024-06-22 12:31:30,5853.62,3546.14,1970.25,39.40
2024-06-22 12:31:35,5853.62,3547.66,1968.85,39.40
2024-06-22 12:31:40,5853.62,3547.45,1968.94,39.40
2024-06-22 12:31:45,5853.62,3547.45,1968.93,39.40
2024-06-22 12:31:50,5853.62,3556.38,1960.01,39.20
2024-06-22 12:31:55,5853.62,3553.69,1962.79,39.30
2024-06-22 12:32:00,5853.62,3555.44,1960.95,39.30
2024-06-22 12:32:05,5853.62,3554.98,1961.39,39.30
2024-06-22 12:32:10,5853.62,3553.53,1962.86,39.30
2024-06-22 12:32:15,5853.62,3553.30,1963.09,39.30
2024-06-22 12:32:20,5853.62,3551.10,1965.29,39.30
2024-06-22 12:32:25,5853.62,3551.10,1965.28,39.30
2024-06-22 12:32:30,5853.62,3551.12,1965.27,39.30
2024-06-22 12:32:35,5853.62,3549.16,1967.23,39.40
2024-06-22 12:32:40,5853.62,3548.95,1967.45,39.40
2024-06-22 12:32:45,5853.62,3546.99,1969.40,39.40
2024-06-22 12:32:50,5853.62,3549.99,1966.40,39.40
2024-06-22 12:32:55,5853.62,3550.00,1966.39,39.40
2024-06-22 12:33:00,5853.62,3550.04,1966.35,39.40
2024-06-22 12:33:05,5853.62,3550.05,1966.33,39.40
2024-06-22 12:33:10,5853.62,3549.86,1966.53,39.40
2024-06-22 12:33:15,5853.62,3549.76,1966.63,39.40
2024-06-22 12:33:20,5853.62,3551.14,1965.23,39.30
2024-06-22 12:33:25,5853.62,3551.16,1965.23,39.30
2024-06-22 12:33:30,5853.62,3551.17,1965.22,39.30
2024-06-22 12:33:35,5853.62,3550.83,1965.56,39.30
2024-06-22 12:33:40,5853.62,3550.74,1965.59,39.30
2024-06-22 12:33:45,5853.62,3551.15,1965.18,39.30
2024-06-22 12:33:50,5853.62,3551.27,1965.06,39.30
2024-06-22 12:33:55,5853.62,3554.96,1961.36,39.30
2024-06-22 12:34:00,5853.62,3555.24,1961.07,39.30
2024-06-22 12:34:05,5853.62,3554.79,1961.54,39.30
2024-06-22 12:34:10,5853.62,3554.84,1961.49,39.30
2024-06-22 12:34:15,5853.62,3550.16,1966.28,39.40
2024-06-22 12:34:20,5853.62,3546.56,1969.76,39.40
2024-06-22 12:34:25,5853.62,3547.82,1968.50,39.40
2024-06-22 12:34:30,5853.62,3548.41,1967.80,39.40
2024-06-22 12:34:35,5853.62,3543.51,1970.75,39.50
2024-06-22 12:34:40,5853.62,3543.66,1972.73,39.50
2024-06-22 12:34:45,5853.62,3543.43,1972.96,39.50
2024-06-22 12:34:50,5853.62,3549.09,1967.29,39.40
2024-06-22 12:34:55,5853.62,3548.41,1967.98,39.40
2024-06-22 12:35:00,5853.62,3548.42,1967.97,39.40
2024-06-22 12:35:05,5853.62,3540.80,1975.49,39.50
2024-06-22 12:35:10,5853.62,3524.00,1986.16,39.80
2024-06-22 12:35:15,5853.62,3531.39,1980.98,39.70
2024-06-22 12:35:20,5853.62,3540.75,1961.54,39.50
2024-06-22 12:35:25,5853.62,3574.84,1932.82,38.90
2024-06-22 12:35:30,5853.62,3640.81,1864.88,37.80
2024-06-22 12:35:35,5853.62,3651.41,1863.40,37.60
2024-06-22 12:35:40,5853.62,3650.94,1860.87,37.60
2024-06-22 12:35:45,5853.62,3654.66,1860.15,37.60
2024-06-22 12:35:50,5853.62,3609.14,1891.77,38.30
2024-06-22 12:35:55,5853.62,3621.04,1885.97,38.10
2024-06-22 12:36:00,5853.62,3619.06,1884.89,38.20
2024-06-22 12:36:05,5853.62,3617.89,1885.91,38.20
2024-06-22 12:36:10,5853.62,3611.87,1896.07,38.30
2024-06-22 12:36:15,5853.62,3598.55,1912.34,38.50
2024-06-22 12:36:20,5853.62,3603.42,1908.44,38.40
2024-06-22 12:36:25,5853.62,3603.05,1909.78,38.40
2024-06-22 12:36:30,5853.62,3604.93,1907.78,38.40
2024-06-22 12:36:35,5853.62,3602.08,1910.63,38.50
2024-06-22 12:36:40,5853.62,3602.68,1910.44,38.50
2024-06-22 12:36:45,5853.62,3602.38,1910.39,38.50
2024-06-22 12:36:50,5853.62,3596.85,1922.18,38.60
2024-06-22 12:36:55,5853.62,3597.37,1919.53,38.50
2024-06-22 12:37:00,5853.62,3591.52,1913.07,38.60
2024-06-22 12:37:05,5853.62,3601.73,1900.27,38.50
2024-06-22 12:37:10,5853.62,3572.48,1923.80,39.00
2024-06-22 12:37:15,5853.62,3572.41,1922.88,39.00
2024-06-22 12:37:20,5853.62,3573.19,1924.03,39.00
2024-06-22 12:37:25,5853.62,3560.76,1935.55,39.20
2024-06-22 12:37:30,5853.62,3558.47,1938.88,39.20
2024-06-22 12:37:35,5853.62,3556.97,1938.59,39.20
2024-06-22 12:37:40,5853.62,3498.90,1967.09,40.20
2024-06-22 12:37:45,5853.62,3496.15,1977.13,40.30
2024-06-22 12:37:50,5853.62,3470.55,1989.07,40.70
2024-06-22 12:37:55,5853.62,3486.12,1974.45,40.40
2024-06-22 12:38:00,5853.62,3465.81,1992.95,40.80
2024-06-22 12:38:05,5853.62,3472.07,1989.77,40.70
2024-06-22 12:38:10,5853.62,3473.98,1991.89,40.70
2024-06-22 12:38:15,5853.62,3458.77,2002.10,40.90
2024-06-22 12:38:20,5853.62,3435.56,2012.41,41.30
2024-06-22 12:38:25,5853.62,3462.98,2001.78,40.80
2024-06-22 12:38:30,5853.62,3439.56,2002.07,41.20
2024-06-22 12:38:35,5853.62,3421.84,2028.93,41.50
2024-06-22 12:38:40,5853.62,3411.10,2044.38,41.70
2024-06-22 12:38:45,5853.62,3436.27,2039.12,41.30
2024-06-22 12:38:50,5853.62,3436.71,2040.96,41.30
2024-06-22 12:38:55,5853.62,3437.62,2037.93,41.30
2024-06-22 12:39:00,5853.62,3431.98,2043.37,41.40
2024-06-22 12:39:05,5853.62,3415.23,2055.30,41.70
2024-06-22 12:39:10,5853.62,3423.53,2050.07,41.50
2024-06-22 12:39:15,5853.62,3428.05,2047.58,41.40
2024-06-22 12:39:20,5853.62,3429.56,2048.10,41.40
2024-06-22 12:39:25,5853.62,3434.51,2041.03,41.30
2024-06-22 12:39:30,5853.62,3435.64,2038.98,41.30
2024-06-22 12:39:35,5853.62,3436.55,2038.05,41.30
2024-06-22 12:39:40,5853.62,3423.75,2053.60,41.50
2024-06-22 12:39:45,5853.62,3423.47,2054.19,41.50
2024-06-22 12:39:50,5853.62,3422.30,2055.36,41.50
2024-06-22 12:39:55,5853.62,3422.33,2053.45,41.50
2024-06-22 12:40:00,5853.62,3415.76,2052.95,41.60
2024-06-22 12:40:05,5853.62,3386.65,2078.02,42.10
2024-06-22 12:40:10,5853.62,3393.71,2077.93,42.00
2024-06-22 12:40:15,5853.62,3409.27,2062.18,41.80
2024-06-22 12:40:20,5853.62,3405.36,2063.21,41.80
2024-06-22 12:40:25,5853.62,3392.38,2078.96,42.00
2024-06-22 12:40:30,5853.62,3393.92,2080.33,42.00
2024-06-22 12:40:35,5853.62,3422.66,2052.69,41.50
2024-06-22 12:40:40,5853.62,3427.27,2048.38,41.50
2024-06-22 12:40:45,5853.62,3422.70,2052.84,41.50
2024-06-22 12:40:50,5853.62,3414.28,2056.88,41.70
2024-06-22 12:40:55,5853.62,3412.77,2053.36,41.70
2024-06-22 12:41:00,5853.62,3412.66,2057.94,41.70
2024-06-22 12:41:05,5853.62,3449.02,2025.60,41.10
2024-06-22 12:41:10,5853.62,3454.99,2017.86,41.00
2024-06-22 12:41:15,5853.62,3481.21,2001.72,40.50
2024-06-22 12:41:20,5853.62,3471.36,2009.92,40.70
2024-06-22 12:41:25,5853.62,3470.39,2010.61,40.70
2024-06-22 12:41:30,5853.62,3487.04,1992.26,40.40
2024-06-22 12:41:35,5853.62,3560.69,1938.82,39.20
2024-06-22 12:41:40,5853.62,3587.58,1910.92,38.70
2024-06-22 12:41:45,5853.62,3594.54,1906.11,38.60
2024-06-22 12:41:50,5853.62,3594.55,1906.10,38.60
2024-06-22 12:41:55,5853.62,3603.45,1901.20,38.40
2024-06-22 12:42:00,5853.62,3603.52,1901.14,38.40
2024-06-22 12:42:05,5853.62,3639.58,1872.09,37.80
2024-06-22 12:42:10,5853.62,3639.38,1872.29,37.80
2024-06-22 12:42:15,5853.62,3639.15,1872.50,37.80
2024-06-22 12:42:20,5853.62,3636.78,1874.89,37.90
2024-06-22 12:42:25,5853.62,3638.32,1873.35,37.80
2024-06-22 12:42:30,5853.62,3641.23,1865.38,37.80
2024-06-22 12:42:35,5853.62,3586.81,1905.80,38.70
2024-06-22 12:42:40,5853.62,3578.18,1912.04,38.90
2024-06-22 12:42:45,5853.62,3552.21,1924.45,39.30
2024-06-22 12:42:50,5853.62,3533.45,1936.70,39.60
2024-06-22 12:42:55,5853.62,3506.66,1958.71,40.10
2024-06-22 12:43:00,5853.62,3477.49,1979.57,40.60
2024-06-22 12:43:05,5853.62,3444.30,2006.85,41.20
2024-06-22 12:43:10,5853.62,3422.05,2024.89,41.50
2024-06-22 12:43:15,5853.62,3415.67,2032.22,41.60
2024-06-22 12:43:20,5853.62,3515.39,1959.29,39.90
2024-06-22 12:43:25,5853.62,3584.17,1911.55,38.80
2024-06-22 12:43:30,5853.62,3618.66,1886.89,38.20
2024-06-22 12:43:35,5853.62,3618.96,1888.71,38.20
2024-06-22 12:43:40,5853.62,3623.02,1888.64,38.10
2024-06-22 12:43:45,5853.62,3626.75,1884.92,38.00
2024-06-22 12:43:50,5853.62,3627.30,1884.34,38.00
2024-06-22 12:43:55,5853.62,3627.11,1884.56,38.00
2024-06-22 12:44:00,5853.62,3626.66,1885.02,38.00
2024-06-22 12:44:05,5853.62,3616.84,1894.84,38.20
2024-06-22 12:44:10,5853.62,3617.60,1894.07,38.20
2024-06-22 12:44:15,5853.62,3619.74,1891.93,38.20
2024-06-22 12:44:20,5853.62,3620.10,1891.56,38.20
2024-06-22 12:44:25,5853.62,3619.92,1891.75,38.20
2024-06-22 12:44:30,5853.62,3619.93,1891.74,38.20
2024-06-22 12:44:35,5853.62,3619.71,1891.96,38.20
2024-06-22 12:44:40,5853.62,3621.41,1890.26,38.10
2024-06-22 12:44:45,5853.62,3622.75,1888.93,38.10
2024-06-22 12:44:50,5853.62,3626.23,1885.44,38.10
2024-06-22 12:44:55,5853.62,3625.76,1885.91,38.10
2024-06-22 12:45:00,5853.62,3629.21,1886.46,38.00
2024-06-22 12:45:05,5853.62,3630.24,1885.43,38.00
2024-06-22 12:45:10,5853.62,3630.27,1885.39,38.00
2024-06-22 12:45:15,5853.62,3630.30,1885.37,38.00
2024-06-22 12:45:20,5853.62,3630.33,1885.35,38.00
2024-06-22 12:45:25,5853.62,3630.59,1885.09,38.00
2024-06-22 12:45:30,5853.62,3630.60,1885.08,38.00
2024-06-22 12:45:35,5853.62,3630.60,1885.08,38.00
2024-06-22 12:45:40,5853.62,3633.36,1882.32,37.90
2024-06-22 12:45:45,5853.62,3632.40,1883.27,37.90
2024-06-22 12:45:50,5853.62,3632.42,1883.25,37.90
2024-06-22 12:45:55,5853.62,3632.45,1883.23,37.90
2024-06-22 12:46:00,5853.62,3631.99,1883.69,38.00
2024-06-22 12:46:05,5853.62,3631.76,1883.92,38.00
2024-06-22 12:46:10,5853.62,3631.77,1883.91,38.00
2024-06-22 12:46:15,5853.62,3631.79,1883.88,38.00
2024-06-22 12:46:20,5853.62,3630.33,1885.34,38.00
2024-06-22 12:46:25,5853.62,3630.09,1885.57,38.00
2024-06-22 12:46:30,5853.62,3630.11,1885.55,38.00
2024-06-22 12:46:35,5853.62,3629.90,1885.78,38.00
2024-06-22 12:46:40,5853.62,3625.99,1889.57,38.10
2024-06-22 12:46:45,5853.62,3629.71,1885.97,38.00
2024-06-22 12:46:50,5853.62,3629.49,1886.18,38.00
2024-06-22 12:46:55,5853.62,3625.87,1889.81,38.10
2024-06-22 12:47:00,5853.62,3625.86,1889.82,38.10
2024-06-22 12:47:05,5853.62,3626.13,1889.55,38.10
2024-06-22 12:47:10,5853.62,3627.88,1887.79,38.00
2024-06-22 12:47:15,5853.62,3627.83,1887.84,38.00
2024-06-22 12:47:20,5853.62,3627.87,1887.81,38.00
2024-06-22 12:47:25,5853.62,3627.43,1888.25,38.00
2024-06-22 12:47:30,5853.62,3627.45,1888.23,38.00
2024-06-22 12:47:35,5853.62,3627.23,1888.45,38.00
2024-06-22 12:47:40,5853.62,3627.23,1888.45,38.00
2024-06-22 12:47:45,5853.62,3628.99,1886.68,38.00
2024-06-22 12:47:50,5853.62,3629.11,1886.57,38.00
2024-06-22 12:47:55,5853.62,3624.98,1890.69,38.10
2024-06-22 12:48:00,5853.62,3638.03,1877.65,37.80
2024-06-22 12:48:05,5853.62,3637.80,1877.88,37.90
2024-06-22 12:48:10,5853.62,3637.59,1878.08,37.90
2024-06-22 12:48:15,5853.62,3637.63,1878.04,37.90
2024-06-22 12:48:20,5853.62,3634.21,1881.46,37.90
2024-06-22 12:48:25,5853.62,3634.23,1881.45,37.90
2024-06-22 12:48:30,5853.62,3631.80,1883.88,38.00
2024-06-22 12:48:35,5853.62,3631.23,1884.45,38.00
2024-06-22 12:48:40,5853.62,3631.34,1884.33,38.00
2024-06-22 12:48:45,5853.62,3635.05,1880.63,37.90
2024-06-22 12:48:50,5853.62,3635.09,1880.59,37.90
2024-06-22 12:48:55,5853.62,3635.45,1882.10,37.90
2024-06-22 12:49:00,5853.62,3635.63,1880.05,37.90
2024-06-22 12:49:05,5853.62,3635.39,1880.28,37.90
2024-06-22 12:49:10,5853.62,3635.40,1880.28,37.90
2024-06-22 12:49:15,5853.62,3635.41,1880.25,37.90
2024-06-22 12:49:20,5853.62,3634.96,1880.72,37.90
2024-06-22 12:49:25,5853.62,3634.96,1880.71,37.90
2024-06-22 12:49:30,5853.62,3634.97,1880.71,37.90
2024-06-22 12:49:35,5853.62,3634.75,1880.93,37.90
2024-06-22 12:49:40,5853.62,3634.75,1880.93,37.90
2024-06-22 12:49:45,5853.62,3634.02,1881.64,37.90
2024-06-22 12:49:50,5853.62,3634.07,1881.61,37.90
